label,thermal,pressure,fill,chemistry,tooling,image
1,-0.09259926667436957,0.7130264192819595,0.6364253163337708,-0.5532458703964949,-1.031203269958496,1.3386953242588788
1,-0.36224332079291344,-0.07735759019851685,1.0558668971061707,-0.46138387732207775,-0.7622058987617493,0.34999010685714893
1,-0.015134640038013458,-0.07195446453988552,0.8850901983678341,-0.4902816480025649,-0.6517234444618225,1.8674271549098194
1,-0.41638269647955894,-0.02380000799894333,2.670733779668808,-0.36612409073859453,-0.6269238591194153,-0.9016727264970541
1,-0.3401328148320317,0.09663511626422405,0.04535174369812012,-0.5073793511837721,-0.5907567739486694,2.2430537859909236
1,-0.2245642188936472,0.5704393237829208,1.9845865368843079,-0.41397052304819226,-0.8160836100578308,-0.23467146488837898
1,0.5167933525517583,0.07441596873104572,2.2039476335048676,-0.2661479711532593,-0.7235166430473328,-0.2845463720150292
1,-0.329706905875355,-0.03125956340227276,3.3635834455490112,-0.32263336423784494,-0.5583953857421875,1.981595081742853
1,-0.2707617003470659,-0.07927202060818672,0.5348051190376282,-0.5331635139882565,-0.9825339317321777,-0.07541241985745728
1,-0.11552106216549873,-0.07856208458542824,1.269304096698761,-0.4469512701034546,-0.8357173800468445,-0.5321052756626159
1,-0.11773936729878187,0.13899214565753937,3.2163822650909424,-0.2558007459156215,-0.5922431349754333,-0.985198850161396
1,-0.2067788578569889,0.22273685224354267,1.0993263721466064,-0.43454539589583874,-0.6720487475395203,0.7542780746589415
1,0.17917825654149055,-0.07836619764566422,1.5169398784637451,-0.39828029088675976,-0.9148311614990234,0.08591508935205638
1,0.7199509155470878,-0.06712862348649651,1.8281330652534962,-0.3984254729002714,-0.8413305878639221,2.759805309200601
1,-0.3559755142778158,-0.07427838258445263,1.2797279059886932,-0.30099250469356775,-0.623882532119751,0.7645428040996194
1,-0.2674086143670138,-0.06894073821604252,1.9302301406860352,-0.3725561052560806,-0.669450581073761,1.4367267810739577
1,-0.4314805381000042,0.10323238745331764,0.07609239220619202,-0.5329142520204186,-0.9646846652030945,1.085195453488268
1,-0.18040596274659038,0.29835856705904007,1.8611028790473938,-0.38796881679445505,-0.44353386759757996,2.457787545863539
1,-0.3514826335012913,0.2409418821334839,2.1153035163879395,-0.42394416872411966,-0.7558372616767883,0.016813021968118846
1,-0.21139908395707607,-0.07657802477478981,2.671870231628418,-0.33123788982629776,-0.5091537833213806,-0.3880432969890535
1,-0.3966769091784954,-0.06680097058415413,2.755054034292698,-0.4213597048074007,-0.8332598209381104,1.1028494080528617
1,-0.40418627485632896,-0.04081477224826813,3.7197524309158325,-0.2186455915798433,-0.5206579566001892,0.8054545392515138
1,-0.3973315730690956,-0.0639876639470458,3.180314138531685,-0.35790745727717876,-0.7392923831939697,1.751893817447126
1,-0.3910506861284375,-0.05845550075173378,3.3969337940216064,-0.4175301641225815,-0.8054500222206116,1.033996224461589
1,-0.10426043905317783,0.39866526424884796,2.8532406389713287,-0.3311013160273433,-0.5482925772666931,0.8527906176168472
1,-0.2609645891934633,-0.0869161356240511,3.229121893644333,-0.4442628910765052,-0.8804751038551331,-0.3751565411221236
1,-0.22506738733500242,-0.060272617265582085,1.795725256204605,-0.3696747641079128,-0.6773855686187744,0.4927067656535655
1,0.34766902308911085,-0.06176334340125322,1.6700476184487343,-0.2847652635537088,-0.6537420153617859,1.173196533229202
1,0.25567019544541836,0.08307024464011192,1.2843463122844696,-0.40961932530626655,-0.8309328556060791,0.7571466183289886
1,0.7387755867093801,0.01291431114077568,1.2108144164085388,-0.45432425336912274,-1.002705454826355,-1.0240805633366108
1,-0.23227612022310495,-0.07263179495930672,-0.45782648026943207,-0.5281944945454597,-0.7486421465873718,2.434205953963101
1,0.6085013579577208,0.1575030186213553,2.492921573109925,-0.3550050351768732,-0.713935136795044,-0.7149935439229012
1,-0.10645670630037785,0.23094549216330051,1.831379234790802,-0.35706115944776684,-0.7936334609985352,1.4476512181572616
1,-0.2011486915871501,-0.00610828772187233,1.8628593534231186,-0.40310278348624706,-0.6611468195915222,0.5758397746831179
1,-0.20456474274396896,0.05956702679395676,1.8683012425899506,-0.39583555422723293,-0.6358116269111633,1.2731054124888033
1,0.11630295217037201,-0.08186369016766548,1.762650191783905,-0.4178291456773877,-1.0481995344161987,2.160503114340827
1,-0.32764798030257225,-0.09571279212832451,-0.940093606710434,-0.5295533807948232,-0.7064737677574158,-1.2311927736591315
1,-0.41090425103902817,-0.05837287940084934,2.2360507547855377,-0.3839659262448549,-0.5905473232269287,4.365988736972213
1,-0.3972867273259908,-0.04993088892661035,2.490471303462982,-0.4072064384818077,-0.817088782787323,1.4588126144371927
1,-0.38074633851647377,-0.04004778596572578,2.6539540886878967,-0.2667688839137554,-0.7308666110038757,1.8544790195301175
1,-0.06545832753181458,-0.09189452417194843,4.011286497116089,-0.281370157841593,-0.7474842667579651,1.029464999679476
1,-0.4426037650555372,0.14563770685344934,1.1673843562602997,-0.3869607299566269,-0.5002755522727966,-0.19119143928401172
1,-0.15339674055576324,0.03241756930947304,0.10578101873397827,-0.5083583081141114,-0.9641448855400085,-0.08164998982101679
1,-0.3657533200457692,-0.018438825383782387,-0.2048175036907196,-0.4915782827883959,-0.7995185852050781,1.2106025372631848
1,-0.12516619265079498,0.29813967645168304,-0.29764117300510406,-0.4923552665859461,-0.722038745880127,1.623890329763526
1,0.01411161758005619,-0.04127078969031572,1.6348160803318024,-0.267737221904099,-0.6186238527297974,0.41739500453695655
1,-0.24019216001033783,-0.06465680338442326,3.221633017063141,-0.35854361951351166,-0.8873093724250793,1.5114489244879223
1,-0.1377506647258997,0.26161861792206764,-0.22326133027672768,-0.46653648000210524,-0.7372937202453613,2.285608385769592
1,0.4397169202566147,-0.033577307127416134,0.8419751226902008,-0.4090724876150489,-0.8061032295227051,1.920567890163511
1,-0.23775261640548706,-0.06844644248485565,2.593733787536621,-0.3996412707492709,-0.7048308253288269,0.884355802245409
1,-0.37197455391287804,0.020476628094911575,2.315267886966467,-0.39317179284989834,-0.6503708958625793,1.0196257815114222
1,-0.14496394246816635,-0.08973819017410278,1.7455710172653198,-0.4167820028960705,-0.9384283423423767,-0.5286256761755794
1,-0.2873661518096924,-0.07979936897754669,2.6163302659988403,-0.4196838065981865,-0.8078598976135254,0.40640256193000823
1,-0.5011867666617036,-0.0871480330824852,-1.1667892634868622,-0.5627028942108154,-0.9206052422523499,0.13512337068095803
1,-0.5308660343289375,-0.04923832230269909,2.549289345741272,-0.3583461996167898,-0.5639217495918274,0.5369026953267166
1,-0.4613654986023903,-0.0631966907531023,-0.4689893275499344,-0.4376724436879158,-0.7563955783843994,0.2512243959645275
1,-0.18941674008965492,0.45525758899748325,3.3415523171424866,-0.4181801863014698,-0.6026924252510071,-0.7250967338040937
1,-0.40577830001711845,-0.08624215051531792,2.904374986886978,-0.33184997690841556,-0.5699993968009949,0.3414800732571166
1,-0.31107595190405846,-0.053036004304885864,2.7551964223384857,-0.3307001478970051,-0.7138166427612305,0.6216632667928934
1,0.9871961567550898,-0.08777743577957153,-1.0139736831188202,-0.5133890602737665,-0.9200165271759033,1.730270578933414
1,-0.5580389173701406,-0.07470269501209259,0.06670624017715454,1.9163797311484814,-0.12837418913841248,2.116800206073094
1,-0.015150338411331177,0.12581800669431686,-0.5925218909978867,1.9783363221213222,-0.17190693318843842,0.3515354029368609
1,-0.5645158123224974,0.039719488471746445,0.7962798848748207,1.7835047347471118,-0.08802755922079086,0.3181425821967423
1,-0.5081127882003784,-0.1260199472308159,2.671216130256653,1.2748659227509052,-0.10574551671743393,2.4096520545426756
1,-0.5352425333112478,-0.04574369452893734,0.013735450804233551,1.8552361661568284,-0.1603778898715973,2.3071267813611485
1,-0.017789527773857117,-0.09329491853713989,-0.11837267875671387,2.059737714473158,-0.10849448293447495,0.13471998646855354
1,0.04746032296679914,-0.06007583998143673,-0.929250568151474,1.8628482979984256,-0.1202097237110138,1.7990503173787147
1,-0.10915614082477987,-0.1278250887989998,0.012758120894432068,1.8023111540824175,-0.11108732968568802,0.8467775050085038
1,-0.582452978938818,0.26278461795300245,-0.533864289522171,1.9713660918641835,-0.11829787492752075,0.8047493167687207
1,-0.5017035317141563,0.15551010519266129,-0.6454700827598572,1.884175374172628,-0.19957983493804932,2.548179611796513
